id,code,name,parent_id/id,type,user_type/id,reconcile
1121,1121,วัสดุ-น้ำยาล้างฟิล์ม สไลด์,114,Regular,account.data_account_account_type_asset,FALSE
1122,1122,วัสดุ-วีดีโอเทป,114,Regular,account.data_account_account_type_asset,FALSE
1123,1123,วัสดุ-เทปคาสเซ็ท,114,Regular,account.data_account_account_type_asset,FALSE
1124,1124,วัสดุ-เทปมาสเตอร์,114,Regular,account.data_account_account_type_asset,FALSE
1125,1125,วัสดุ-เทปโครเมี่ยม,114,Regular,account.data_account_account_type_asset,FALSE
1126,1126,วัสดุ-แผ่นซีดี,114,Regular,account.data_account_account_type_asset,FALSE
1127,1127,วัสดุ-เทปรีล,114,Regular,account.data_account_account_type_asset,FALSE
1128,1128,วัสดุ-ไส้สไลด์,114,Regular,account.data_account_account_type_asset,FALSE
1129,1129,วัสดุ-อื่นๆ,114,Regular,account.data_account_account_type_asset,FALSE
1130,1130,เงินมัดจำอื่น,113,Regular,account.data_account_account_type_asset,FALSE
1130-1,1130-1,เงินมัดจำ-ค่าค้ำประกันพื้นที่,113,Regular,account.data_account_account_type_asset,FALSE
1131,1131,ค่าใช้จ่ายล่วงหน้าเบี้ยสำหรับพนักงาน,113,Regular,account.data_account_account_type_asset,FALSE
1131-1,1131-1,ดอกเบี้ยสัญญาเช่าการเงินรอตัดบัญชี,113,Regular,account.data_account_account_type_asset,FALSE
1131-2,1131-2,ดอกเบี้ยลูกหนี้เช่าซื้อที่ถึงกำหนดภายใน 1 ปี,113,Regular,account.data_account_account_type_asset,FALSE
1132,1132,คชจ.ล่วงหน้าเบี้ยประกันอื่น,113,Regular,account.data_account_account_type_asset,FALSE
1133,1133,ค่าใช้จ่ายจ่ายล่วงหน้าอื่น,113,Regular,account.data_account_account_type_asset,FALSE
1133-01,1133-01,ดอกเบี้ยจ่ายล่วงหน้า,113,Regular,account.data_account_account_type_asset,FALSE
1133-02,1133-02,ดอกเบี้ยจ่ายล่วงหน้า Factoring,113,Regular,account.data_account_account_type_asset,FALSE
1134,1134,ค่าเช่าลิสซิ่งจ่ายล่วงหน้า,113,Regular,account.data_account_account_type_asset,FALSE
1134-1,1134-1,ค่าใช้จ่ายล่วงหน้า - ตั๋วเครื่องบิน,113,Regular,account.data_account_account_type_asset,FALSE
1135,1135,รายได้ค้างรับ,113,Regular,account.data_account_account_type_asset,FALSE
1136,1136,ภาษีซื้อ,113,Regular,account.data_account_account_type_input_tax,FALSE
1136-1,1136-1,ภาษีซื้อ- ขาดเอกสารTax Inv.,113,Regular,account.data_account_account_type_asset,FALSE
1136-2,1136-2,ภาษีซื้อไม่ถึงกำหนด,113,Regular,account.data_account_account_type_asset,FALSE
1138,1138,ลูกหนี้ค่าหุ้นสามัญ,113,Regular,account.data_account_account_type_asset,FALSE
1139,1139,ตั๋วเงินรับ,113,Regular,account.data_account_account_type_asset,FALSE
1139-1,1139-1,เงินประกันสิทธิโอนเรียกร้อง,113,Regular,account.data_account_account_type_asset,FALSE
1140,1140,ดอกเบี้ยค้างรับ,113,Regular,account.data_account_account_type_asset,FALSE
1140-1,1140-1,ดอกเบี้ยค้างรับ-บริษัทที่เกี่ยวข้องกัน,113,Regular,account.data_account_account_type_asset,FALSE
1140-2,1140-2,ค่าเผื่อหนี้สงสัยจะสูญ - ดอกเบี้ยค้างรับ,113,Regular,account.data_account_account_type_asset,FALSE
1140-3,1140-3,ค่าเผื่อหนี้สงสัยจะสูญ - ด/บค้างรับบริษัทที่เกี่ยวข้องกัน,113,Regular,account.data_account_account_type_asset,FALSE
1141,1141,ค่าสิทธิในการจัดงานประกวด,113,Regular,account.data_account_account_type_asset,FALSE
1141-1,1141-1,ค่าสิทธิในการจัดงานประกวดตัดจำหน่ายสะสม,113,Regular,account.data_account_account_type_asset,FALSE
1141-2,1141-2,ค่าเผื่อการด้อยค่า - ค่าสิทธิ์,113,Regular,account.data_account_account_type_asset,FALSE
121,121,สินทรัพย์ไม่หมุนเวียนอื่น,120,View,account.data_account_account_type_view,FALSE
1137,1137,ภาษีเงินได้นิติบุคคลหักณที่จ่ายปีปัจบัน,121,Regular,account.data_account_account_type_asset,FALSE
1137-1,1137-1,ภาษีเงินได้นิติบุคคลหักณที่จ่ายยกมา,121,Regular,account.data_account_account_type_asset,FALSE
122,122,ที่ดินอาคารและอุปกรณ์ - สุทธิ,120,View,account.data_account_account_type_view,FALSE
1201,1201,ที่ดิน,122,Regular,account.data_account_account_type_asset,FALSE
1201-1,1201-1,ที่ดินติดกับอาคาร,122,Regular,account.data_account_account_type_asset,FALSE
1201-2,1201-2,งานระหว่างก่อสร้าง,122,Regular,account.data_account_account_type_asset,FALSE
1201-3,1201-3,ที่ดินติดอาคาร-ส่วนที่ตีราคาใหม่,122,Regular,account.data_account_account_type_asset,FALSE
1202,1202,อาคารและส่วนปรับปรุงอาคารเก่า,122,Regular,account.data_account_account_type_asset,FALSE
1203,1203,ค่าเสื่อมราคาสะสม-อาคารส่วนปรับปรุงเก่า,122,Regular,account.data_account_account_type_asset,FALSE
1204,1204,อาคารและส่วนปรับปรุงใหม่,122,Regular,account.data_account_account_type_asset,FALSE
1205,1205,ค่าเสื่อมราคาสะสม -อาคารส่วนปรับปรุงใหม่,122,Regular,account.data_account_account_type_asset,FALSE
1206,1206,ส่วนปรับปรุงอาคารเช่า,122,Regular,account.data_account_account_type_asset,FALSE
1207,1207,ค่าเสื่อมราคาสะสม-ส่วนปรับปรุงอาคารเช่า,122,Regular,account.data_account_account_type_asset,FALSE
1208,1208,อาคารและส่วนตกแต่งอาคารใหม่,122,Regular,account.data_account_account_type_asset,FALSE
1209,1209,ค่าเสื่อมสะสม - อาคารและส่วนตกแต่งอาคาร,122,Regular,account.data_account_account_type_asset,FALSE
1210,1210,อุปกรณ์ดำเนินงาน,122,Regular,account.data_account_account_type_asset,FALSE
1211,1211,ค่าเสื่อมราคา-สะสมอุปกรณ์ดำเนินงาน,122,Regular,account.data_account_account_type_asset,FALSE
1211-1,1211-1,ค่าเผื่อผลขาดทุนจากการด้อยค่า,122,Regular,account.data_account_account_type_asset,FALSE
1212,1212,เครื่องใช้สำนักงาน,122,Regular,account.data_account_account_type_asset,FALSE
1213,1213,ค่าเสื่อมราคาสะสม-เครื่องตกแต่ง,122,Regular,account.data_account_account_type_asset,FALSE
1214,1214,ยานพาหนะ,122,Regular,account.data_account_account_type_asset,FALSE
1215,1215,ค่าเสื่มราคาสะสม-ยานพาหนะ,122,Regular,account.data_account_account_type_asset,FALSE
1216,1216,อุปกรณ์ - UTILITY,122,Regular,account.data_account_account_type_asset,FALSE
1217,1217,ค่าเสือมราคาสาะสม - อุปกรณ์ UTILITY,122,Regular,account.data_account_account_type_asset,FALSE
1300,1300,สินทรัพย์อืน,121,Regular,account.data_account_account_type_asset,FALSE
1301,1301,"เงินประกันค่าไฟฟ้า,ค่าโทรศัพท์",121,Regular,account.data_account_account_type_asset,FALSE
1302,1302,เงินประกันเสียหายสำนักงาน,121,Regular,account.data_account_account_type_asset,FALSE
1303,1303,เงินประกันค่าเช่าสำนักงาน,121,Regular,account.data_account_account_type_asset,FALSE
1304,1304,ค่าใช้จ่ายจัดตั้งบริษัทรอตัดจ่าย,121,Regular,account.data_account_account_type_asset,FALSE
1305,1305,ลูกหนี้เงินยืมกรรมการ,121,Regular,account.data_account_account_type_asset,FALSE
1306,1306,เงินลงทุน,121,Regular,account.data_account_account_type_asset,FALSE
1306-1,1306-1,ค่าเผื่อด้อยค่า - เงินลงทุน,121,Regular,account.data_account_account_type_asset,FALSE
1307,1307,ส่วนเกินมูลค่าเงินลงทุน,121,Regular,account.data_account_account_type_asset,FALSE
1308,1308,ส่วนลดมูลค่าเงินลงทุน,121,Regular,account.data_account_account_type_asset,FALSE
1309,1309,ลูกหนี้ผู้ถือหุ้น,121,Regular,account.data_account_account_type_asset,FALSE
1310,1310,ตั๋วเงินคลัง,121,Regular,account.data_account_account_type_asset,FALSE
1311,1311,ลูกหนี้สัญญาเช่าการเงิน(เช่าซื้อ),121,Regular,account.data_account_account_type_asset,FALSE
1311-1,1311-1,ลูกหนี้สัญญาเช่าการเงินถึงกำหนดภายใน 1 ปี                   ,113,Regular,account.data_account_account_type_asset,FALSE
1400,1400,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,121,Regular,account.data_account_account_type_asset,FALSE
20,20,หนี้สิน,BS,View,account.data_account_account_type_view,FALSE
210,210,หนี้สินหมุนเวียน,20,View,account.data_account_account_type_view,
220,220,หนี้สินไม่หมุนเวียน,20,View,account.data_account_account_type_view,
211,211,เจ้าหนี้การค้า,210,View,account.data_account_account_type_view,FALSE
212,212,หนี้สินหมุนเวียนอื่น,210,View,account.data_account_account_type_view,FALSE
221,221,หนี้สินไม่หมุนเวียนอื่น,220,View,account.data_account_account_type_view,FALSE
2101,2101,เงินเบิกเกินบัญชี,212,Regular,account.data_account_account_type_liability,FALSE
2102,2102,เจ้าหนี้การค้า,211,Payable,account.data_account_account_type_payable,TRUE
2102-01,2102-01,เจ้าหนี้การค้า - PM,211,Payable,account.data_account_account_type_payable,TRUE
2102-02,2102-02,เจ้าหนี้การค้า - The Eyes,211,Payable,account.data_account_account_type_payable,TRUE
2102-03,2102-03,เจ้าหนี้การค้า - CMEX,211,Payable,account.data_account_account_type_payable,TRUE
2102-04,2102-04,เจ้าหนี้การค้า - A-Link,211,Payable,account.data_account_account_type_payable,TRUE
2102-05,2102-05,เจ้าหนี้การค้า - BAYON CM,211,Payable,account.data_account_account_type_payable,TRUE
2102-06,2102-06,เจ้าหนี้การค้า - Exposition Technology,211,Payable,account.data_account_account_type_payable,TRUE
2102-07,2102-07,เจ้าหนี้การค้า - Max Evolution,211,Payable,account.data_account_account_type_payable,TRUE
2102-08,2102-08,เจ้าหนี้การค้า - Thoth Media,211,Payable,account.data_account_account_type_payable,TRUE
2102-09,2102-09,เจ้าหนี้การค้า - JV CMO- BELINK,211,Payable,account.data_account_account_type_payable,TRUE
2102-10,2102-10,เจ้าหนี้การค้า - Muse Corporation,211,Payable,account.data_account_account_type_payable,TRUE
2102-11,2102-11,เจ้าหนี้การค้า - CMO Show Corp,211,Payable,account.data_account_account_type_payable,TRUE
2103,2103,เจ้าหนี้อื่น,212,Regular,account.data_account_account_type_liability,FALSE
2103-1,2103-1,เจ้าหนี้ตามสัญญาเช่าการเงินที่ครบกำหนดหนึ่งปี,212,Regular,account.data_account_account_type_liability,FALSE
2103-2,2103-2,เจ้าหนี้อื่น - บริษัทที่เกี่ยวข้องกัน,212,Regular,account.data_account_account_type_liability,FALSE
2103-3,2103-3,เจ้าหนี้ - ทรัพย์สิน,211,Payable,account.data_account_account_type_payable,TRUE
2103-4,2103-4,เจ้าหนี้อื่น- ภาษีซื้อรอชำระ,212,Regular,account.data_account_account_type_liability,FALSE
2103-5,2103-5,เจ้าหนี้อื่นๆ- Employee,211,Payable,account.data_account_account_type_payable,TRUE
2104,2104,เจ้าหนี้สัญญาเช่าการเงินระยะยาว,221,Regular,account.data_account_account_type_liability,FALSE
2104-1,2104-1,เจ้าหนี้ตามสัญญาเช่าซื้อ,221,Regular,account.data_account_account_type_liability,FALSE
2104-2,2104-2,เจ้าหนี้สัญญาเช่าซื้อที่ครบกำหนดใน 1 ปี,212,Regular,account.data_account_account_type_liability,FALSE
2105,2105,เจ้าหนี้กรมสรรพากร,212,Regular,account.data_account_account_type_liability,FALSE
2106,2106,เงินกู้ยืมบริษัทในเครือ,212,Regular,account.data_account_account_type_liability,FALSE
2106-1,2106-1,ดอกเบี้ยค้างจ่าย- Loan บริษัทในเครือ,212,Regular,account.data_account_account_type_liability,FALSE
2107,2107,เงินกู้ยืมระสั้น,212,Regular,account.data_account_account_type_liability,FALSE
2107-1,2107-1,ดอกเบี้ยค้างจ่าย-เงินกู้ยืมระยะสั้น,212,Regular,account.data_account_account_type_liability,FALSE
2108,2108,เงินกู้ยืมอื่น,212,Regular,account.data_account_account_type_liability,FALSE
2109,2109,เงินมัดจำรับ,212,Regular,account.data_account_account_type_liability,FALSE
2109-01,2109-01,รายได้ยังไม่รับรู้เป็นรายได้,212,Regular,account.data_account_account_type_liability,FALSE
2109-06,2109-06,รายได้ยังไม่เป็นรายได้- ดำเนินงาน,212,Regular,account.data_account_account_type_liability,FALSE
2109-12,2109-12,รายได้ยังไม่เป็นรายได้ - บริการอื่น,212,Regular,account.data_account_account_type_liability,FALSE
2109-23,2109-23,รายได้ยังไม่เป็นรายได้ - ค่าบริการสถานที่,212,Regular,account.data_account_account_type_liability,FALSE
